Column,Count_1
"outrasCondicoes_HAS,FIBROMIALGIA",4
outrosSintomas_CONTATO_COM_PESSOA_POSITIVA,4
outrosSintomas_MIALGIA/CANSAÇO/,4
outrasCondicoes_lupus_e_fibromialgia,4
outrosSintomas_DOR_NO_CORPO_E_IRRITAÇÃO_NA_GARGANTA,4
outrosSintomas_EMESE.,4
outrasCondicoes_CRIANÇA_ESPECIAL,4
outrosSintomas_Dor_Retroorbital,4
outrasCondicoes_HEMODIÁLISE,4
outrasCondicoes_SINDROME_DO_PÂNICO,4
outrasCondicoes_Transtorno_bipolar,4
outrosSintomas_NAUSEA_E_VÔMITO,4
outrosSintomas_Dor__no_corpo,4
outrosSintomas_PRURIDO_OROFARÍNGEO,4
outrosSintomas_saturação_de_O2_<_95%.,4
outrosSintomas_CANSACO_FISICO,4
outrosSintomas_DOR_EM_ARTICULAÇÕES,4
outrasCondicoes_fribromialgia,4
outrosSintomas_Desconforto_Respiratório_e_SpO2<95%,4
outrosSintomas_CANSAÇO_FÍSICO,4
outrosSintomas_MAL-ESTAR_GERAL.,4
outrasCondicoes_NÃO_FOI_ATENDIDA_NESTA_UNIDADE,4
outrasCondicoes_TROMBOSE.,4
outrosSintomas_DOR_RETROCULAR,4
outrosSintomas_Hipoatividade,4
outrasCondicoes_PEDIATRIA,4
outrasCondicoes_GASTROSTOMIA,4
outrosSintomas_pico_hipertensivo,4
outrasCondicoes_hipertensão_Arterial,4
outrosSintomas_PACIENTE_RELATAR,4
outrosSintomas_DOR_RETROOBITAL,4
outrosSintomas_SENSAÇÃO_DE_FALTA_DE_AR,4
outrosSintomas_Algesia_Corporal,4
outrosSintomas_DORES_NO_PEITO_E_COSTA,4
outrasCondicoes_LEUCEMIA_LINFOIDE_AGUDA,4
outrosSintomas_IRRITAÇAO_NA_GARGANTA,4
outrosSintomas_DESCONFORTO_RESPIRATORIO_E_FADIGA,4
outrosSintomas_MIALGIA_ODNOFAGIA,4
outrosSintomas_SECRECAO_NASAL,4
outrosSintomas_ofegante,4
outrosSintomas_PACIENTE_COM_COMPLICAÇÕES_NEUROLÓGICAS_INTERNADO_NO_SERVIÇO_DE_NEUROLOGIA_DO_HR,4
outrosSintomas_ALGIA_NAS_COSTAS,4
outrosSintomas_SD_GRIPAL,4
outrosSintomas_DOR_EM_SEIOS_PARANASAIS,4
outrosSintomas_DESCONFORTO_RESPIRATÓRIO_E_spO<95%,4
outrasCondicoes_PROBLEMAS_NA_COLUNA,4
outrosSintomas_Odinofagia.,4
outrosSintomas_PR´É-OPERATÓRIO,4
outrasCondicoes_SINDROME_NEFROTICA,4
outrasCondicoes_DORES_MUSCULARES,4
outrosSintomas_dores_no_corpo.,4
outrosSintomas_ARTROLGIA,4
outrasCondicoes_PANGASTRITE,4
outrosSintomas_mialgia_e_nauseas,4
outrasCondicoes_CA_Mama,4
outrasCondicoes_SÍNDROME_DO_PÂNICO,4
outrasCondicoes_HEMOFILICO,4
outrosSintomas_não_informada,4
outrosSintomas_hipoxemia,4
outrosSintomas_NÃO_INFORMADO_PELA_FARMÁCIA,4
outrasCondicoes_Rinite_e_sinusite,4
outrasCondicoes_MIALGIAS,4
outrosSintomas_DIARREIA_FADIGA,4
outrosSintomas_RELATA_VOMITO,4
outrosSintomas_coriza_febre,4
outrasCondicoes_CRISE_DE_ANSIEDADE,4
outrasCondicoes_NADA_CONSTA,4
outrosSintomas_DOR_PLEURITICA,4
outrasCondicoes_.....,4
outrasCondicoes_S/Comorbidade,4
outrosSintomas_Ansia_De_Vomito,4
outrosSintomas_CONGESTÃO_NASAL__ADINAMIA_(FRAQUEZA),4
outrosSintomas_MANCHAS_NO_CORPO,4
outrosSintomas_MAILGIA/ARTRALGIA,4
outrosSintomas_Garganta_irritada,4
outrosSintomas_SpO2<95%_e_Desconforto_Respiratório,4
outrasCondicoes_hidronefrose,4
outrosSintomas_IRRITAÇÃO_OROFARÍNGEO,4
outrasCondicoes_EPLEPCIA,4
outrosSintomas_PACIENTE_COM_COMPLICAÇÕES_NEUROLÓGICAS_INTERNADO_NA_SALA_VERMELHA_DO_HR.,4
outrosSintomas_DOR_NOS_OLHOS_E_DOR_NO_CORPO,4
outrosSintomas_doralgia,4
outrosSintomas_VOMITO_E_FRAQUEZA,4
outrasCondicoes_TIREOIDEOPATIA,4
outrosSintomas_Chieira.,3
outrosSintomas_CONTATO_COVID+,3
outrosSintomas_MIALGIA__DIARREIA,3
outrosSintomas_FEBRE_REFERIDA,3
outrosSintomas_VÔMITO/NÂUSEA,3
outrosSintomas_DIFICULDADE_EM_RESPIRAR,3
outrosSintomas_RONQUIDAO,3
outrosSintomas_desconforto_respiratorio.,3
outrosSintomas_ARDÊNCIA_NA_GARGANTA,3
outrosSintomas_NAUSEAS_VOMITO_MIALGIA,3
outrosSintomas_DOR_ARTICULAÇOES,3
outrosSintomas_PRODUÇÃO_DE_ESCARROS,3
outrosSintomas_DIFICULDADE_DEAMBULAR,3
outrosSintomas_INA´PETENCIA,3
outrosSintomas_ALGIA_NO_OUVIDO,3
outrosSintomas_Nauseas_e_fraqueza,3
outrosSintomas_ASTENEI,3
outrosSintomas_DIARREIA_E_DOR_NO_PEITO,3
outrosSintomas_DOR_OUVIDOS,3
outrosSintomas_síncope,3
"outrosSintomas_MIALGIA,CONGESTAO_NASAL,ESPIRROS",3
outrosSintomas_EMESE_E_DIARREIA,3
outrosSintomas_DOR_NO_CORPO_E_ARTICULAÇÕES,3
outrosSintomas_OUVIDO_TAMPADO,3
outrosSintomas_SATURAÇÃO_ABAIXO_DE_95%,3
outrosSintomas_VÔMITOS_E_MIALGIA,3
outrosSintomas_falata_de_ar,3
outrosSintomas_Contato_com_positivado,3
outrosSintomas_NARIZ_OBSTRUIDO,3
outrosSintomas_NAUSEA/VÔMITOS,3
outrosSintomas_Fraqueza_/_Mal-Estar,3
outrosSintomas_DERRAME_PERICARDICO,3
outrosSintomas_MIALGIA/DIARREIA,3
outrosSintomas_QUEDA_DE_SATURAÇAO,3
outrosSintomas_ÊMESE_E_DIARREIA,3
outrosSintomas_LACRIMEJAMENTO_OCULAR_E_CONGESTÃO_NASAL,3
outrosSintomas_DOR_NO_CORPO_CANSAÇO,3
outrosSintomas_TONTURA_E_NAUSEA,3
outrosSintomas_DOR_N_CORPO,3
outrosSintomas_DIARREIA_+_DOR_NO_CORPO,3
outrosSintomas_DORES_NAS_PERNAS.,3
outrosSintomas_astenia_de_MMII,3
outrosSintomas_EPIRROS,3
"outrosSintomas_dor_no_corpo,vomito",3
outrosSintomas_DOR_DOS_OLHOS,3
outrosSintomas_MIALGIA_E_NÁUSEAS,3
outrosSintomas_dor_retro_ocular,3
outrosSintomas_DOR__NO__PEITO,3
outrosSintomas_CALAFRIOS_E_INAPETENCIA,3
outrosSintomas_ALGIA_NOS_OLHOS,3
outrosSintomas_CONGESTÃO_NASAL_MIALGIA_/_ARTRALGIA_NÁUSEAS_/_VÔMITO_ADINAMIA_(FRAQUEZA)_PRODUÇÃO_DE_ESCARRO,3
outrosSintomas_DOR_NO_OUVIDO_ESQUERDO,3
outrosSintomas_DIARRIA,3
outrosSintomas_CONTATO_COM_INFECTADO,3
outrosSintomas_INAPENTENCIA,3
"outrosSintomas_,IALGIA",3
"outrosSintomas_FRAQUEZA,CANSAÇO",3
outrosSintomas_LARINGITE,3
outrosSintomas_DESSATURAÇÃO_E_DESCONFORTO_RESPIRATÓRIO,3
outrosSintomas_MIALGIA_E_ASTRALGIA,3
outrosSintomas_ORTOPNEIA,3
outrosSintomas_Vomitos_,3
outrosSintomas_MIALGIA_DOR_NOS_OLHOS,3
outrosSintomas_DORES_NOS_OSSOS,3
outrosSintomas_SEM_INFORMAÇÕES,3
outrosSintomas_MOLESA_NO_CORPO,3
outrosSintomas__ESTUDANTE_WINNER,3
outrosSintomas_dos_nas_costas,3
outrasCondicoes_GASTROSQUISE,3
outrosSintomas_DRO_NO_CORPO,3
outrosSintomas_dor__no_ouvido,3
outrosSintomas_PERDA_DE_FORÇA_MUSCULAR,3
outrosSintomas_CANSAÇO_E_DOR_NO_PEITO,3
outrosSintomas_DOR_NO_PEITO_E_NO_CORPO,3
outrasCondicoes_17_ANOS,3
outrosSintomas_NAUSEA_/_FADIGA,3
outrosSintomas_mialgia_e_odinofagia,3
outrosSintomas_võmitos,3
outrosSintomas_CONSGESTÃO_NASAL,3
outrosSintomas_ALGIA_NO_PEITO,3
outrasCondicoes_cistos_renais,3
outrasCondicoes_DOENCA_NEUROLOGIA_CRONICA_OU_NEUROMUSCULAR,3
outrasCondicoes_CA_ESOFAGO,3
outrosSintomas_BRONCOASPIRAÇÃO,3
outrosSintomas_mailgia,3
"outrosSintomas_DESCONFORTO_RESPIRATORIO,FADIGA",3
outrosSintomas_DOR_NO_ESTÔMAGO.,3
outrasCondicoes_CONTATO_COM_PESSOA_POSITIVA,3
outrosSintomas_reagente_para_influenza_B,3
outrosSintomas_dor_na_lombar,3
outrosSintomas_QUEIXA_DE_TOSSE_PRODUTIVA,3
outrosSintomas_DOR_NO_CORPO/FALTA_DE_AR,3
outrosSintomas_MAL_ESTAR_EM_GERAL,3
outrosSintomas_DIARREIA/MIALGIA,3
outrosSintomas_CONTATO_COM_OS_PAIS_POSITIVADOS,3
outrosSintomas_SECREÇÃO_PULMONAR,3
outrosSintomas_sem_informaçao,3
outrasCondicoes_PRE-DIABETICO,3
outrasCondicoes_IMONUDEFICIENCIA,3
outrosSintomas_Miagia,3
outrosSintomas_TURVAÇÃO_VISUAL,3
outrosSintomas_ASSINTOMÁTICA,3
outrosSintomas_náusea/vômitos,3
outrosSintomas_MIALGIA_+_CEFALEIA,3
outrasCondicoes_deficiência_G6PD,3
outrosSintomas_SINTOMAS_GRIPAIS_NÃO_ESPECIFICADOS,3
outrosSintomas_ETILISMO,3
"outrosSintomas_AFONICA,",3
outrosSintomas_VOMITO_FADIGA,3
outrosSintomas_(NAO_INFORMADO),3
outrosSintomas_DORES_DIFUSAS,3
outrosSintomas_PROD._ESCARRO,3
outrosSintomas_LESÃO_EM_PÉ,3
outrosSintomas_ODNOFAGIA_MIALGIA,3
outrosSintomas_bradicardia,3
outrasCondicoes_CONTATO_COM_COLEGA_DE_TRABALHO_POSITIVO,3
outrosSintomas_QUADRO_DIARREICO,3
"outrosSintomas_FRAQUEZA,DOR_NO_CORPO",3
outrosSintomas_OLHOS_AVERMELHADOS,3
outrosSintomas_dificuldade_para_deglutir,3
outrosSintomas_dor_no_corpo_e_diarreia,3
outrosSintomas_INFLUENZA_TIPO_A_REAGENTE,3
outrosSintomas_OTALGIA_A_ESQUERDA,3
outrosSintomas_sonolencia_excessiva,3
outrosSintomas_cont_+,3
outrosSintomas_DESCONFORTO_RESPIRATORIO+_MAL_ESTAR,3
outrosSintomas_exantema,3
outrosSintomas_CALAFRIOS._MIALGIA/ASTENIA.,3
outrosSintomas_DOR_OCULAR_E_MIALGIA,3
outrosSintomas_DOR_NO__CORPO_,3
outrasCondicoes_CARDIOPATA.,3
outrasCondicoes_sem_condições,3
outrosSintomas_DESCONFORTO_RESPIRATORIO_E_DIARREIA,3
outrasCondicoes_MENOR_DE_UM_ANO,3
outrasCondicoes_Recem_nascido,3
outrosSintomas_DOR_NA_VISTA,3
outrosSintomas_DIARREIA_E_CONGESTAO_NASAL,3
outrosSintomas_DIARREIA_NAUSEAS,3
outrasCondicoes_lactente_sibilante,3
outrosSintomas_ARDENCIA_OLHOS,3
outrosSintomas_VOMITOS_E_DOR_NO_CORPO,3
outrosSintomas_GRIPADO,3
outrasCondicoes_EUPNEICO,3
outrosSintomas_REFLUXO,3
"outrosSintomas_MIALGIA,CEFALÉIA",3
"outrosSintomas_CALAFRIOS,NAUSEAS",3
outrosSintomas_DOR_ESTERNAL,3
outrosSintomas_DOR_ABDOMINAL_INTENSA,3
"outrosSintomas_FALTA_DE_AR,MIALGIA",3
outrosSintomas_dor_de_estomago,3
outrosSintomas_não_tem,3
outrosSintomas_PRESSAO_ALTA,3
outrosSintomas_congestao_conjutival,3
outrosSintomas_secreção_ocular,3
outrosSintomas_TAQUICARDICO,3
outrosSintomas_Nariz_congestionado,3
outrosSintomas_NÃO_TEM,3
outrosSintomas_NÁUSEA/VOMITO,3
outrosSintomas_CRISE_DE_ASMA,3
outrosSintomas_CONGESTAO_NASAL_DOR_NAS_COSTA,3
outrosSintomas_ENTUPIMENTO_NASAL,3
outrosSintomas_DORES_NO_CORPO_E_DIARREIA,3
outrosSintomas_DOR_ABODMINAL,3
outrosSintomas_DOR_NO_CORPO_E_CEFALEIA,3
outrosSintomas_IRRITACAO_NA_GARGANTA,3
outrosSintomas_perda_de_apetite.,3
outrasCondicoes_calculo_renal,3
outrosSintomas_VERTIGEM_E_DIARREIA,3
outrosSintomas_contato_com_+,3
outrosSintomas_RELATA_FEBRE,3
outrosSintomas_SATURAÇÃO_<95%_E_FADIGA,3
outrosSintomas_mau_estar,3
outrosSintomas_SATURAÇAO_<95%,3
outrosSintomas_NOS_OLHOS_E_CALAFRIOS,3
outrosSintomas_dor_retroorbitaria,3
outrosSintomas_dro_no_corpo,3
outrosSintomas_DOR_NO_CORPO_E_NA_NUCA,3
outrosSintomas_CORIZA_TOSSE,3
outrosSintomas_EMAGRECIMENTO,3
outrosSintomas_conjutivite,3
outrosSintomas_mialgia/calafrios,3
outrosSintomas_chieira,3
outrosSintomas_Náusea.,3
outrosSintomas_DOR_DE_ESTÔMAGO,3
outrosSintomas_ESTÁVEL,3
"outrosSintomas_ADINAMIA,ESCARRO,DOR_TORAXICA,CALAFRIOS,CONGESTAO_NASAL,ESPIRROS",3
outrosSintomas_SpO²<95%,3
outrosSintomas_EXAME:_INFLUENZA_A:_NÃO_REAGENTE__INFLUENZA_B:_NÃO_REAGENTE,3
outrosSintomas_diarreia_fraqueza,3
outrosSintomas_rush_cutaneo,3
outrosSintomas_DESCONFORTO_RESPIRATÓRIO_E_DIARREIA,3
outrosSintomas_CALÁFRIOS+MIALGIA_OU_ARTRALGIA,3
outrasCondicoes_OSTEONECROSE,3
outrosSintomas_QUENTURA_NO_CORPO,3
outrosSintomas_vômito_e_diarreia,3
outrasCondicoes_FIBROMILAGIA,3
outrasCondicoes_ex_tabagista,3
outrosSintomas_CONGESTÃO_NASAL_E_ASTENIA,3
outrosSintomas_dor_retroorbitária,3
outrosSintomas_MIALGIA_E_INAPETENCIA,3
outrosSintomas_PERDA_DE_OLFATO_E_PALADAR,3
outrasCondicoes_KEFLEX,3
outrosSintomas_nausea_e_mialgia,3
outrosSintomas_BUSCA_ATIVA_SINTOMATICO,3
outrosSintomas_diarreia_e_tontura,3
"outrosSintomas_fraqueza,dor_no_corpo",3
outrosSintomas_MIALGIA_OTALGIA,3
outrosSintomas_DIARRÉIAS,3
outrosSintomas_DOADOR_DE_ÓRGÃOS,3
outrosSintomas_CONGESTÃO_ANSAL,3
outrosSintomas_saturação_<_95%,3
outrasCondicoes_hipotirodismo,3
"outrosSintomas_DESCONFORTO_RESPIRATORIO,DOR_ABDOMINAL,CANSAÇO",3
outrosSintomas_DOR_NO_CORPO_E_GARGANTA,3
outrosSintomas_DIARREIA_E_DESCONFORTO_RESPIRATORIO,3
outrosSintomas_FADIGA__DOR_ABDOMINAL,3
outrosSintomas_TAQUIPNEICA,3
outrosSintomas_SUDOREICO,3
outrosSintomas_ODINOLFAGIA,3
outrosSintomas_MIALGIA_+_CONGESTÃO_NASAL,3
outrosSintomas_NAUSEA_ASTENIA,3
outrosSintomas_ASTENIA_E_ARTRALGIA,3
outrosSintomas_DOR_NAS_COSTAS_AO_TOSSIR,3
outrasCondicoes_PREDNISONA,3
outrosSintomas_PRESSÃO_BAIXA,3
outrosSintomas_CANSAÇO_E_CALAFRIO,3
outrosSintomas_DOR_DE_OUVIDO_E_MIALGIA,3
outrasCondicoes_portador_de_necessidades_especiais,3
outrosSintomas_SAT_<_95%,3
outrosSintomas_DIFICULDADES_RESPIRATÓRIAS,3
outrasCondicoes_BRONQUIECTASIA,3
outrosSintomas_CONGESTÃO_NASAL_E_DOR_TORÁCICA,3
outrosSintomas_desanimo,3
outrosSintomas_Taquidispneia,3
outrasCondicoes_ALERGIA_ALIMENTAR,3
outrosSintomas_NÁUSEAS_E_VOMITOS,3
outrosSintomas_mialgia_e_artralgia,3
outrasCondicoes_NÃO_FOI_ATENDIDO_NESTA_UNIDADE,3
outrasCondicoes_doença_neurológica_cronica,3
outrosSintomas_CONTATO_COM_PACIENTE_POSITIVO_PARA_COVID,3
outrosSintomas_diarréia_e_náuseas,3
outrosSintomas_CONGESTO_NASAL,3
outrosSintomas_dor_pelo_corpo,3
outrosSintomas_mialgia_artralgia,3
outrosSintomas_vomitos_e_dor_abdominal,3
outrosSintomas_SEM_RELATO_DOS_SINTOMAS_.,3
outrosSintomas_DOR_NO_CORPO_E_CORIZA,3
outrosSintomas_DIFICULDADE_P/_RESPIRAR,3
outrosSintomas_CEFALEIA_E_DOR_TORACICA,3
outrosSintomas_sintomas_gripas,3
outrosSintomas__DOR__ABDOMINAL,3
outrosSintomas_PIELONEFRITE,3
outrasCondicoes_POSITIVA_PARA_INFLUENZA_B,3
outrosSintomas_NAUSEAS_CANSAÇO,3
"outrosSintomas_FRAQUEZA,ESPIRROS",3
outrosSintomas_Dor_de_barriga,3
outrosSintomas_congestao_nasal.,3
outrosSintomas_DESÂNIMO,3
outrosSintomas_fraqueza_e_congestão_nasal,3
"outrosSintomas_NAUSEA/VOMITO,DOR_ABDOMINAL",3
outrosSintomas_PROSTAÇÃO_,3
outrasCondicoes_oncologica,3
outrosSintomas_DOR_RETRO-ORBITÁRIA,3
outrosSintomas_DORALGIA,3
outrosSintomas_FADINGA,3
outrosSintomas_CANSACO_E_DOR_NAS_COSTAS,3
outrosSintomas_CALAFRIOS_E_FADIGA,3
outrosSintomas_VÔMITOS_E_DIARRÉIA,3
outrosSintomas_Febre_referida,3
outrosSintomas_FADIGA+DESCONFORTO_RESPIRATORIO,3
outrosSintomas_dor_abdominal_e_vômito,3
outrosSintomas_Calafrio_e_dor_no_corpo,3
outrosSintomas_ODINAFAGIA,3
outrosSintomas_CEFALEIA_E_DIARREIA,3
outrosSintomas_ALTERAÇÃO_DE_PALADAR,3
outrosSintomas_CALAFRIOS_E_MIALGIA.,3
outrosSintomas_PROSTRAÇÃO_E_INAPETENCIA,3
outrosSintomas_SATURAÇÃO_O2_MENOR_95%,3
outrosSintomas_Inapetencia.,3
outrosSintomas_olhos_lacrimejando,3
outrosSintomas_Dor_Retrobitaria,3
outrosSintomas_Hipotermia,3
outrosSintomas_Expectoração,3
outrosSintomas_SENSAÇÃO_DE_DESMAIO,3
outrosSintomas_C+,3
outrosSintomas_ardência_ocular,3
outrosSintomas_dores_fortes_no_corpo,3
outrosSintomas_disturbios_gastrointestinais,3
outrosSintomas_PROTOCOLO_ME,3
outrosSintomas_PROSTRAÇAO,3
outrosSintomas_FRAQUEZA_E_CALAFRIOS,3
outrosSintomas_dor_no_peito_ao_respirar,3
outrosSintomas_DIARREIA/VOMITO,3
outrosSintomas_TONTURA_E_ESPIRROS,3
outrosSintomas_EXAME_INFLUENZA__A_E_B_NÃO_REAGENTE,3
outrosSintomas_Monitorado,3
outrosSintomas_EDEMA_DE_MEMBROS_INFERIORES,3
outrosSintomas_RECUSA_ALIMENTAR,3
outrosSintomas_ESPIRROS_E_TONTURA,3
outrosSintomas_muita_dor_no_corpo,3
outrosSintomas_disturbio_do_paladar,3
"outrosSintomas_desconforto_respiratorio,dessaturacao",3
outrosSintomas_dor_dorsal,3
outrosSintomas_INAPETENCIA_E_FRAQUEZA,3
outrosSintomas_EMESE_E_DOR_ABDOMINAL,3
outrosSintomas_MIALGIA_E_EMESE,3
outrosSintomas_dor_em_seios_da_face,3
outrosSintomas_dor_muscular.,3
outrosSintomas_DOR_PEITORAL,3
outrosSintomas_DESCONFORTO_RESPIRA´TÓRIO,3
outrosSintomas_Mialgia_e_fadiga,3
outrosSintomas_ASTENIA_+_MIALGIA_+_DIARREIA,3
outrosSintomas_diarreia_e_dor_abdominal,3
outrosSintomas_MIALAGIA,3
outrosSintomas_Distúrbios_Gastrointestinais_e_Dor_em_MMII.,3
outrosSintomas_MIALGIA_E_RINORREIA,3
outrosSintomas_Poliartralgia,3
outrosSintomas_TONTURA_E_VOMITO,3
outrosSintomas_diarreia_e_dor_no_corpo,3
"outrosSintomas_DOR_NO_CORPO,CANSAÇO",3
outrosSintomas_nauseas_e_diarréia,3
outrosSintomas_DESCONFORTO_RESPITORIO,3
outrosSintomas_FALTA_DE_APETITE_E_DORES_MUSCULARES,3
outrosSintomas_Espirros_e_congestão_nasal,3
outrosSintomas_mialgias_e_calafrios,3
outrosSintomas_ODINOFAGIA_CEFALEIA,3
outrosSintomas_NARIZ_ARDENDO,3
outrosSintomas_DIA´RRÉIA,3
"outrosSintomas_DIARREIA_,VOMITO",3
outrosSintomas_dor_na_região_dorsal.,3
outrosSintomas_Dor_Lombar.,3
outrosSintomas_MIALGIA_E_CONGESTÃO_NASAL.,3
outrosSintomas_INFECÇÃO_PULMONAR,3
outrosSintomas_LOMBALGIA_E_TONTURA,3
outrosSintomas_MAL_ESTAR_E_FRAQUEZA,3
outrosSintomas_ouvido_trancado,3
outrosSintomas_SINTOMÁTICO_GRIPE,3
outrosSintomas_SINTOMATICO_RESPIRATORIO,3
outrosSintomas_DORES_CORPORAIS,3
outrosSintomas_mialgia_e_fadiga,3
outrosSintomas_TRIAGEM_PARA_INTERNAMENTO,3
outrosSintomas_CONGESTAO_NASAL_E_DIARREIA,3
outrosSintomas_PROSTRADA,3
outrosSintomas_FADIGA_E_SATURAÇÃO_O2_<_95%,3
outrosSintomas_DOR_NO_CORPO_E_DIARRÉIA,3
outrosSintomas_hipertensão,3
outrosSintomas_CANSACO_E_DIARREIA,3
outrosSintomas_NÁUSEA_E_DIARREIA,3
outrosSintomas_CONGESTÃO_NASAL__PRODUÇÃO_DE_ESCARRO,3
outrosSintomas_ARDENCIA_NA_GARGANTA,3
outrosSintomas_ESPIRROS_E_CONGESTAO_NASAL,3
outrosSintomas_DOR_NAS_COSTAS_E_DIARRÉIA,3
outrosSintomas_PRURIDO_OCULAR,3
outrosSintomas_FRAQUEZA_E_MAL_ESTAR,3
outrosSintomas_DESCONFORTO_RESPIRATÓRIO_E_SATURAÇÃO_O2<95%,3
outrosSintomas_ACM,3
outrosSintomas_Dor_Atras_Dos_Olhos,3
outrosSintomas_DOR_NO_CORPO_E_OBSTRUÇÃO_NASAL,3
outrosSintomas_dor_no_corpo/cansaço,3
outrosSintomas_MIALGIA_E_DISFONIA,3
outrosSintomas_dor_nos_ouvidos,3
outrosSintomas_congestão_nasal_e_espirros,3
outrosSintomas_Mialgia_e_congestão_nasal,3
outrosSintomas_BOCA_AMARGO,3
outrosSintomas_DOR_NO_CORPO_E_ABDOMINAL,3
outrosSintomas_SATURAÇAO_O2_<95%,3
outrosSintomas_CAQUEIXA,3
outrosSintomas_TOSSE_COM_SANGUE,3
outrosSintomas_DOR_NA_COSTELA,3
outrosSintomas_DOR_INTERCOSTAL,3
outrosSintomas_COCEIRA_NO_NARIZ,3
outrosSintomas_HOUVE_CONTATO_COM_PESSOAS_COM_COVID_-_19,3
outrosSintomas_FRAQUEZA_E_INAPETENCIA,3
outrosSintomas_mialgia_e_cefaleia,3
outrosSintomas_DESCONFORTO_RESPIRATÓRIO_E_DOR_ABDOMINAL,3
outrosSintomas_TONTURA_E_DIARREIA,3
outrosSintomas_SATU_O2<95%,3
outrosSintomas_CONGESTAO_NASAL_E_DOR_NO_CORPO,3
"outrosSintomas_FRAQUEZA,INAPETENCIA",3
outrosSintomas_PALIDEZ_CUTANEA,3
outrosSintomas_dor_no_corpo_e_espirros,3
outrosSintomas_VOMITOS_E_DOR_ABDOMINAL,3
outrosSintomas_DOR_TORACICA_POSTERIOR,3
outrosSintomas_CANSAÇÕ,3
outrosSintomas_NÃO_INFORMADO_PELA_FARMÁCIA.,3
outrosSintomas_MIALGIA_E_MOLEZA,3
outrosSintomas_DOR_NO_CORPO_TODO,3
outrosSintomas_mIALGIA,3
outrosSintomas_REFERE_DOR_DE_CABEÇA,3
outrosSintomas_DOR_TORACICA_E_CANSAÇO,3
outrosSintomas_INFLUENZA_A_POSITIVA,3
outrosSintomas_ESPIRROS_E_DIARREIA.,3
outrosSintomas_DOR_NAS_ARTICULAÇÃO,3
outrosSintomas_HEMESE,3
outrosSintomas_odinofagia_e_mialgia,3
outrosSintomas_DOR_EM_MEMBROS_SUPERIORES_E_INFERIORES,3
outrosSintomas_DOR_GENERALIZADA,3
outrosSintomas_VOMITO_OU_ENJOO,3
"outrosSintomas_FADIGA,DIARRÉIA",3
"outrosSintomas_FADIGA,VOMITO",3
outrosSintomas_QUEDA_SATURACO,3
outrosSintomas_SUORES,3
outrosSintomas_tosse_secretiva,3
outrosSintomas_MARIA_SOCORRRO,3
outrosSintomas_diarreia_e_fraqueza,3
outrasCondicoes_Hipercolesterolemia,3
outrosSintomas_DOR_NO_PEITO_E_DOR_NAS_COSTA,3
outrosSintomas_DOR_NA_ARTICULAÇÃO,3
outrosSintomas_DIARREIA___VOMITO,3
outrosSintomas_NÁUSE_E_VÔMITO,3
outrosSintomas_EMISE,3
outrosSintomas_......,3
outrosSintomas_NAUSEA_E_DIARREIA,3
outrosSintomas_ESPIRROS_E_DOR_NAS_COSTAS,3
outrosSintomas_Ardor_nos_Olhos,3
"outrosSintomas_CALAFRIOS,SINTOMAS_GASTROINTESTINAIS.",3
outrosSintomas_DOT_TORACICA,3
outrosSintomas_DIARRÉIA_E_VÔMITOS,3
outrosSintomas_Otalgia.,3
outrosSintomas_coriza_e_mialgia,3
outrosSintomas_DIARRÉIA/DOR_NO_CORPO,3
outrosSintomas_vomito_ou_enjoo,3
outrosSintomas_roquidao,3
"outrosSintomas_Desconforto_respiratório/aperto_torácico,Saturação_O2_<_95",3
outrosSintomas_estavel,3
outrosSintomas_NÃO_REALIZOU_TESTES,3
outrosSintomas_VIRTIGEM,3
outrosSintomas_DORES_MUSCULARES_E_PERDA_DE_APETITE,3
outrosSintomas_DECONFORTO_RESPIRATORIO,3
outrosSintomas_DOR_NO_CORPO_ESPIRROS,3
outrosSintomas_PLAQUETOPENIA,3
outrosSintomas_fazer_cirugia,3
outrosSintomas_DORES_NA_GARGANTA,3
outrosSintomas_ACOMPANHANTE__HOSPITALAR,3
outrosSintomas_AMARGOR_NA_BOCA,3
outrosSintomas_DOE_NO_CORPO,3
outrosSintomas_LOMBALGIA_E_DIARREIA,3
outrosSintomas_Conjuntivite,3
outrosSintomas_diplopia,3
outrosSintomas_DOR_BARRIGA,3
outrosSintomas_otalgia_e_odinofagia,3
outrosSintomas_DIARRÉIA_E_DOR_NO_CORPO,3
outrosSintomas_ARDENCIA_NO_OLHO,3
outrosSintomas_TOSSE_E_CORIZA,3
outrosSintomas_tiragem_subdiafragmática,3
outrosSintomas_secreçao,3
outrosSintomas_corpo_ruim,3
outrosSintomas_MAL_ESTAR_ASTENIA,3
outrosSintomas_CONTATO_COM_FAMILIAR_POSITIVO,3
outrosSintomas_ARDÊNCIA_NO_NARIZ,3
outrosSintomas_CRISE_HIPERTENSIVA,3
outrosSintomas_SINTOMAS_GASTROINTETSINAIS,3
outrosSintomas_sem_informacao,3
outrosSintomas_perda_paladar,3
outrosSintomas_dor_no_dorso,3
outrosSintomas_CONGESTÃO_NASAL___MIALGIA_/_ARTRALGIA,3
outrosSintomas_NÃO_INFORMADO_PELO_LABORATÓRIO.,3
"outrosSintomas_PERDA_DEA_PETITE,MIALGIA",3
outrosSintomas_CONGESTÃO_NASAL_E_DIARREIA,3
"outrosSintomas_DOR_ABDOMINAL,CEFALÉIA",3
